ID	Cognate_ID	Year	Original_Form	Orthography	Ortho_Segments	IPA	IPA_Segments	Indonesian	English	English_Original	Doculect	Sources	Note_for_Year	Note_for_Cognate	Crossreference	PAN_Etymon	PAN_English	PAN_Source	PMP_Etymon	PMP_English	PMP_Source	Etymology_Source	Concepticon_Gloss	Semantic_Field	Concepticon	Number_of_Cognates
6387	1996	1888	ènoa	Enoa	E n o a	ɛnoa	ɛ n o a	ular kecil	snake (small)	snake (general)	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNAKE	Animals	https://concepticon.clld.org/parameters/730	4
6388	1996	1895	èanōà	Eanooa	E a n o o a	ɛanoːa	ɛ a n oː a	ular kecil	snake (small)		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNAKE	Animals	https://concepticon.clld.org/parameters/730	4
6389	1996	1987	ẽ-ʔãnṍãẽ	ẽ-'ãnṍãẽ	ẽ - ' ã n ṍ ã ẽ	ẽ-ʔãnɔ̃́ãẽ	ẽ - ʔ ã n ɔ̃́ ã ẽ	ular kecil	snake (small)		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNAKE	Animals	https://concepticon.clld.org/parameters/730	4
6390	1996	1987	ẽ-ʔãnṍãĩ	ẽ-'ãnṍãĩ	ẽ - ' ã n ṍ ã ĩ	ẽ-ʔãnɔ̃́ãĩ	ẽ - ʔ ã n ɔ̃́ ã ĩ	ular kecil	snake (small)		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNAKE	Animals	https://concepticon.clld.org/parameters/730	4
6391	1997	2011	kãhĩp	kãhĩp	k ã h ĩ p	kãhĩp	k ã h ĩ p	gigitan ular	snake bite		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BITE	The body	https://concepticon.clld.org/parameters/1403	2
6392	1997	2019	kãhĩp	kãhĩp	k ã h ĩ p	kãhĩp	k ã h ĩ p	gigitan ular	snake bite		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BITE	The body	https://concepticon.clld.org/parameters/1403	2
6393	1998	1891	odoki	odoki	o d o k i	odoki	o d o k i	menggeram	snarl		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6394	1998	1891	odoki	odoki	o d o k i	odoki	o d o k i	menggeram	snarl		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6395	1999	1891	okie	oki	o k i	oki	o k i	merebut	snatch (v.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SEIZE	Possession	https://concepticon.clld.org/parameters/855	1
6396	1999	1891	okie	oki	o k i	oki	o k i	merebut	snatch (v.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SEIZE	Possession	https://concepticon.clld.org/parameters/855	1
6397	2000	1891	èafakoe	Eafaku	E a f a k u	ɛafaku	ɛ a f a k u	bersin	sneeze		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNEEZE	The body	https://concepticon.clld.org/parameters/1621	4
6398	2000	1891	èapakoe	Eapaku	E a p a k u	ɛapaku	ɛ a p a k u	bersin	sneeze		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNEEZE	The body	https://concepticon.clld.org/parameters/1621	4
6399	2000	1894	eapacu	eapaku	e a p a k u	eapaku	e a p a k u	bersin	sneeze		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNEEZE	The body	https://concepticon.clld.org/parameters/1621	4
6400	2000	1895	èāfākoe	Eaafaaku	E a a f a a k u	ɛaːfaːku	ɛ aː f aː k u	bersin	sneeze		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNEEZE	The body	https://concepticon.clld.org/parameters/1621	4
6401	2000	1895	éāpākoe	Eaapaaku	E a a p a a k u	ɛaːpaːku	ɛ aː p aː k u	bersin	sneeze		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNEEZE	The body	https://concepticon.clld.org/parameters/1621	4
6402	2001	1891	ènèak²	EnEa'	E n E a '	ɛnɛaʔ	ɛ n ɛ a ʔ	ingus	snot		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NASAL MUCUS (SNOT)	The body	https://concepticon.clld.org/parameters/208	1
6403	2001	1891	ènèak²	EnEa'	E n E a '	ɛnɛaʔ	ɛ n ɛ a ʔ	ingus	snot		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NASAL MUCUS (SNOT)	The body	https://concepticon.clld.org/parameters/208	1
6404	2002	1891	fiaka	fiaka	f i a k a	fiaka	f i a k a	sehingga	so that		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6405	2002	1891	fiaka	fiaka	f i a k a	fiaka	f i a k a	sehingga	so that		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6406	2003	1891	kanoohak	kanoohak	k a n o o h a k	kanoohak	k a n o o h a k	basah	soak		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOAK (VERB)	Food and drink	https://concepticon.clld.org/parameters/2069	1
6407	2003	1891	kanoohak	kanoohak	k a n o o h a k	kanoohak	k a n o o h a k	basah	soak		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOAK (VERB)	Food and drink	https://concepticon.clld.org/parameters/2069	1
6408	2004	1855	kiendjouw_omka	kiinjouw_omka	k i i n j o u w _ o m k a	kiːnd͡ʒouw_omka	k iː n d͡ʒ o u w _ o m k a	lembut	soft		Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOFT	Sense perception	https://concepticon.clld.org/parameters/1856	4
6409	2004	1864	kalileh	kalileh	k a l i l e h	kalileh	k a l i l e h	lembut	soft		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOFT	Sense perception	https://concepticon.clld.org/parameters/1856	4
6410	2004	2011	ka-der	ka-dEr	k a - d E r	ka-dɛr	k a - d ɛ r	lembut	soft		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOFT	Sense perception	https://concepticon.clld.org/parameters/1856	4
6411	2004	2019	karerer	karerer	k a r e r e r	karerer	k a r e r e r	lembut	soft		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOFT	Sense perception	https://concepticon.clld.org/parameters/1856	4
6412	2005	1982	kiõ̲ʔõ̲nõ̲	kiõ'õnõ	k i õ ' õ n õ	kiɔ͂ʔɔ͂nɔ͂	k i ɔ͂ ʔ ɔ͂ n ɔ͂	lembut	soft		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOFT	Sense perception	https://concepticon.clld.org/parameters/1856	1
6413	2005	1982	yaʔõ̲nõ̲	ya'õnõ	y a ' õ n õ	jaʔɔ͂nɔ͂	j a ʔ ɔ͂ n ɔ͂	lembut	soft		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOFT	Sense perception	https://concepticon.clld.org/parameters/1856	1
6414	2006	1891	hèoai	hEoai	h E o a i	hɛoai	h ɛ o a i	telapak kaki	sole (of foot)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOLE (FOOT)	The body	https://concepticon.clld.org/parameters/2666	3
6415	2006	1891	hèooewa	hEouwa	h E o u w a	hɛouwa	h ɛ o u w a	telapak kaki	sole (of foot)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOLE (FOOT)	The body	https://concepticon.clld.org/parameters/2666	3
6416	2006	1891	hèoai	hEoai	h E o a i	hɛoai	h ɛ o a i	telapak kaki	sole (of foot)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOLE (FOOT)	The body	https://concepticon.clld.org/parameters/2666	3
6417	2006	1895	hèŏwaj	hEOway	h E O w a y	hɛɔwaj	h ɛ ɔ w a j	telapak kaki	sole (of foot)		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOLE (FOOT)	The body	https://concepticon.clld.org/parameters/2666	3
6418	2007	1891	fakaafie	fakaafi	f a k a a f i	fakaafi	f a k a a f i	padat	solid		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOLID	Sense perception	https://concepticon.clld.org/parameters/3003	2
6419	2007	1891	pakaafie	pakaafi	p a k a a f i	pakaafi	p a k a a f i	padat	solid		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOLID	Sense perception	https://concepticon.clld.org/parameters/3003	2
6420	2008	1987	ʔaʔanõ	'a'anõ	' a ' a n õ	ʔaʔanɔ͂	ʔ a ʔ a n ɔ͂	beberapa	some		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOME	Quantity	https://concepticon.clld.org/parameters/1241	1
6421	2009	1895	èfīkahaj	Efikahay	E f i k a h a y	ɛfikahaj	ɛ f i k a h a j	beberapa	some	a few, some	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOME	Quantity	https://concepticon.clld.org/parameters/1241	1
6422	2010	1891	èfaamahie	Efaamahi	E f a a m a h i	ɛfaamahi	ɛ f a a m a h i	kadang-kadang	sometimes		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOMETIMES	Time	https://concepticon.clld.org/parameters/1544	1
6423	2010	1891	èfaamahie	Efaamahi	E f a a m a h i	ɛfaamahi	ɛ f a a m a h i	kadang-kadang	sometimes		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOMETIMES	Time	https://concepticon.clld.org/parameters/1544	1
6424	2011	1864	harah_(manie)	harah_(manii)	h a r a h _ ( m a n i i )	harah_(maniː)	h a r a h _ ( m a n iː )	anak laki-laki	son		Enggano North	Walland 1864	NA	NA	cf. child	NA	NA	NA	NA	NA	NA	NA	SON	Kinship	https://concepticon.clld.org/parameters/1620	6
6425	2011	1870	ejara_emane	e:iara_emane	e:i a r a _ e m a n e	ɛiara_emane	ɛi a r a _ e m a n e	anak laki-laki	son		Enggano	Francis 1870	NA	NA	cf. child	NA	NA	NA	NA	NA	NA	NA	SON	Kinship	https://concepticon.clld.org/parameters/1620	6
6426	2011	1878	harah-manie	harah-mani	h a r a h - m a n i	harah-mani	h a r a h - m a n i	anak laki-laki	son		Enggano Northwest	v. Rosenberg 1878	harah-manie  means 'son'	NA	cf. child	NA	NA	NA	NA	NA	NA	NA	SON	Kinship	https://concepticon.clld.org/parameters/1620	6
6427	2011	1878	farah-manie	farah-mani	f a r a h - m a n i	farah-mani	f a r a h - m a n i	anak laki-laki	son		Enggano Northwest	v. Rosenberg 1878	farah-manie   means 'brother'	NA	cf. child	NA	NA	NA	NA	NA	NA	NA	SON	Kinship	https://concepticon.clld.org/parameters/1620	6
6428	2011	1879	éjara_émane	eyara_emane	e y a r a _ e m a n e	ejara_emane	e j a r a _ e m a n e	anak laki-laki	son		Enggano	Oudemans 1879	NA	NA	cf. child	NA	NA	NA	NA	NA	NA	NA	SON	Kinship	https://concepticon.clld.org/parameters/1620	6
6429	2011	1894	ara	ara	a r a	ara	a r a	anak laki-laki	son		Enggano	Modigliani 1894	NA	NA	cf. child	NA	NA	NA	NA	NA	NA	NA	SON	Kinship	https://concepticon.clld.org/parameters/1620	6
6430	2011	1895	èara_manie	Eara_mani	E a r a _ m a n i	ɛara_mani	ɛ a r a _ m a n i	anak laki-laki	son		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. child	NA	NA	NA	NA	NA	NA	NA	SON	Kinship	https://concepticon.clld.org/parameters/1620	6
6431	2012	1864	harah-aboe-peradoe	harah'abu'peradu	h a r a h ' a b u ' p e r a d u	harahʔabuʔperadu	h a r a h ʔ a b u ʔ p e r a d u	anak laki-laki	son		Enggano North	Walland 1864	NA	married		NA	NA	NA	NA	NA	NA	NA	SON	Kinship	https://concepticon.clld.org/parameters/1620	1
6432	2013	1895	èdadoe_èara	Edadu_Eara	E d a d u _ E a r a	ɛdadu_ɛara	ɛ d a d u _ ɛ a r a	menantu laki-laki	son-in-law		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SON-IN-LAW	Kinship	https://concepticon.clld.org/parameters/1056	2
6433	2013	1979	daro_waraaw	daro_waraaw	d a r o _ w a r a a w	daro_waraːw	d a r o _ w a r aː w	menantu laki-laki	son-in-law		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SON-IN-LAW	Kinship	https://concepticon.clld.org/parameters/1056	2
6434	2014	1864	ma-aboe	ma'abu	m a ' a b u	maʔabu	m a ʔ a b u	segera	soon		Enggano North	Walland 1864	NA	Mod. 'subito/sebentar'		NA	NA	NA	NA	NA	NA	NA	SOON	Time	https://concepticon.clld.org/parameters/703	1
6435	2015	1895	maumanĕ	maumanė	m a u m a n ė	maumanə	m a u m a n ə	segera	soon		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOON	Time	https://concepticon.clld.org/parameters/703	1
6436	2016	1894	paniha	panixa	p a n i x a	paniça	p a n i ç a	segera	soon		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOON	Time	https://concepticon.clld.org/parameters/703	1
6437	2017	1891	kahifĕ	kahifė	k a h i f ė	kahifə	k a h i f ə	sakit	sore		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FEELING SORE	Sense perception	https://concepticon.clld.org/parameters/3708	1
6438	2017	1891	kahifĕ	kahifė	k a h i f ė	kahifə	k a h i f ə	sakit	sore		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FEELING SORE	Sense perception	https://concepticon.clld.org/parameters/3708	1
6439	2018	1891	èdjie	Eji	E j i	ɛd͡ʒi	ɛ d͡ʒ i	suara	sound		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUND OR NOISE	Sense perception	https://concepticon.clld.org/parameters/1811	6
6440	2018	1891	èdjie	Eji	E j i	ɛd͡ʒi	ɛ d͡ʒ i	suara	sound		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUND OR NOISE	Sense perception	https://concepticon.clld.org/parameters/1811	6
6441	2018	1894	egi	ec	e c	et͡ʃ	e t͡ʃ	suara	sound		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUND OR NOISE	Sense perception	https://concepticon.clld.org/parameters/1811	6
6442	2018	1895	èdjie	Eji	E j i	ɛd͡ʒi	ɛ d͡ʒ i	suara	sound	say	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUND OR NOISE	Sense perception	https://concepticon.clld.org/parameters/1811	6
6443	2018	1982	itʔi	it'i	i t ' i	itʔi	i t ʔ i	suara	sound		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUND OR NOISE	Sense perception	https://concepticon.clld.org/parameters/1811	6
6444	2018	2011	kais	ka:is	k a:i s	kais	k ai s	suara	sound		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUND OR NOISE	Sense perception	https://concepticon.clld.org/parameters/1811	6
6445	2018	2019	eic	eic	e i c	eit͡ʃ	e i t͡ʃ	suara	sound		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUND OR NOISE	Sense perception	https://concepticon.clld.org/parameters/1811	6
6446	2019	1987	kãpãĩ	kãpãĩ	k ã p ã ĩ	kãpãĩ	k ã p ã ĩ	asam	sour		Enggano	Kähler 1987	NA	NA	NA				*<a href=""https://acd.clld.org/cognatesets/30132#s-6872"" target=""_blank"">paqit</a>	bitter	ACD	Edwards 2015:362	SOUR	Sense perception	https://concepticon.clld.org/parameters/1906	1
6447	2020	1895	kafai	kafai	k a f a i	kafai	k a f a i	asam	sour		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUR	Sense perception	https://concepticon.clld.org/parameters/1906	1
6448	2021	1894	húche	huke	h u k e	huke	h u k e	asam	sour		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOUR	Sense perception	https://concepticon.clld.org/parameters/1906	1
6449	2022	1895	èbaka_kahaŏ(k)	Ebaka_kahaO'	E b a k a _ k a h a O '	ɛbaka_kahaɔʔ	ɛ b a k a _ k a h a ɔ ʔ	menabur	sow (v.)		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOW SEEDS	Agriculture and vegetation	https://concepticon.clld.org/parameters/748	1
6450	2023	1895	èofoeè	EOfuE	E O f u E	ɛɔfuɛ	ɛ ɔ f u ɛ	menabur	sow (v.)		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOW SEEDS	Agriculture and vegetation	https://concepticon.clld.org/parameters/748	1
6451	2024	1895	ekŏnŏnŏhā	ekOnOnOhaa	e k O n O n O h a a	ekɔnɔnɔhaː	e k ɔ n ɔ n ɔ h aː	kolong rumah	space under house		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AREA UNDER HOUSE	The house	https://concepticon.clld.org/parameters/2632	1
6452	2025	1895	kidjoearŏjĕ	kijuarOyė	k i j u a r O y ė	kid͡ʒuarɔjə	k i d͡ʒ u a r ɔ j ə	kolong rumah	space under house		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AREA UNDER HOUSE	The house	https://concepticon.clld.org/parameters/2632	1
6453	2026	1891	kididihok²	kididixo'	k i d i d i x o '	kididiçoʔ	k i d i d i ç o ʔ	luas	spacious		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BROAD	Spatial relations	https://concepticon.clld.org/parameters/2531	1
6454	2026	1891	kididihok²	kididixo'	k i d i d i x o '	kididiçoʔ	k i d i d i ç o ʔ	luas	spacious		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BROAD	Spatial relations	https://concepticon.clld.org/parameters/2531	1
6455	2027	1864	hidjie	hijii	h i j i i	hid͡ʒiː	h i d͡ʒ iː	berbicara	speak		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAK	Speech and language	https://concepticon.clld.org/parameters/1623	1
6456	2028	<1855	bahoea	bahua	b a h u a	bahua	b a h u a	tombak (n.)	spear (n.)	axe	Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	6
6457	2028	1855	beheeuw	bEha:u̇	b E h a:u̇	bɛhaɨ	b ɛ h aɨ	tombak (n.)	spear (n.)	axe	Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	6
6458	2028	1864	behioe	behiu	b e h i u	behiu	b e h i u	tombak (n.)	spear (n.)	axe	Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	6
6459	2028	1895	èbohè	EbOhE	E b O h E	ɛbɔhɛ	ɛ b ɔ h ɛ	tombak (n.)	spear (n.)	pike, lance, javelin	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	6
6460	2028	1982	bo̲he̲	bOhE	b O h E	bɔhɛ	b ɔ h ɛ	tombak (n.)	spear (n.)		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	6
6461	2028	1987	ebohe	ebohe	e b o h e	ebohe	e b o h e	tombak (n.)	spear (n.)		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	6
6462	2029	2011	ioʔoʔ	io'o'	i o ' o '	ioʔoʔ	i o ʔ o ʔ	tombak (n.)	spear (n.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	1
6463	2030	1888	kanakinie	kanakini	k a n a k i n i	kanakini	k a n a k i n i	tombak (n.)	spear (n.)	lance	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	1
6464	2031	1870	ekaijo	eka:iyo	e k a:i y o	ekaijo	e k ai j o	tombak (n.)	spear (n.)	lance, pike, spear	Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	4
6465	2031	1879	ekajo	ekayO	e k a y O	ekajɔ	e k a j ɔ	tombak (n.)	spear (n.)		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	4
6466	2031	1894	ecaio	eka:io	e k a:i o	ekaio	e k ai o	tombak (n.)	spear (n.)		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	4
6467	2031	1895	èkaoijŏ	EkaOiyO	E k a O i y O	ɛkaɔijɔ	ɛ k a ɔ i j ɔ	tombak (n.)	spear (n.)	pike, lance, javelin	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	4
6468	2032	1891	koewaba	kuwaba	k u w a b a	kuwaba	k u w a b a	tombak (n.)	spear (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6469	2032	1891	koewaba	kuwaba	k u w a b a	kuwaba	k u w a b a	tombak (n.)	spear (n.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6470	2032	1895	koewabŏ	kuwabO	k u w a b O	kuwabɔ	k u w a b ɔ	tombak (n.)	spear (n.)	pike, lance, javelin	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6471	2033	<1855	fokeh-fokeh	fOke-fOke	f O k e - f O k e	fɔke-fɔke	f ɔ k e - f ɔ k e	tombak/lembing	spear/lance		Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6472	2033	1855	poké_poké	poke_poke	p o k e _ p o k e	poke_poke	p o k e _ p o k e	tombak/lembing	spear/lance		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6473	2034	1891	famimihikĕ	famimixikė	f a m i m i x i k ė	famimiçikə	f a m i m i ç i k ə	bintik	speck		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPOT	The physical world	https://concepticon.clld.org/parameters/519	1
6474	2034	1891	famimihikĕ	famimixikė	f a m i m i x i k ė	famimiçikə	f a m i m i ç i k ə	bintik	speck		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPOT	The physical world	https://concepticon.clld.org/parameters/519	1
6475	2035	1891	piekiak²	pikia'	p i k i a '	pikiaʔ	p i k i a ʔ	bintik	speck		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPOT	The physical world	https://concepticon.clld.org/parameters/519	1
6476	2035	1891	piekiak²	pikia'	p i k i a '	pikiaʔ	p i k i a ʔ	bintik	speck		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPOT	The physical world	https://concepticon.clld.org/parameters/519	1
6477	2036	1888	pahao	paha:o	p a h a:o	pahao	p a h ao	pidato	speech		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEECH	Speech and language	https://concepticon.clld.org/parameters/1115	1
6478	2037	1894	ehabédo	ehabedo	e h a b e d o	ehabedo	e h a b e d o	ejaan (n.)	spell (n.)/exorcism		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6479	2038	1891	èofoeè	EofuE	E o f u E	ɛofuɛ	ɛ o f u ɛ	air mani	sperm		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPERM	The body	https://concepticon.clld.org/parameters/1505	1
6480	2038	1891	èofoeè	EofuE	E o f u E	ɛofuɛ	ɛ o f u ɛ	air mani	sperm		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPERM	The body	https://concepticon.clld.org/parameters/1505	1
6481	2039	2011	dapah	dapah	d a p a h	dapah	d a p a h	bumbu	spices		Enggano Meok	Yoder 2011	rempah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6482	2039	2019	dapah	dapah	d a p a h	dapah	d a p a h	bumbu	spices		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6483	2040	1888	poekeha	pukeha	p u k e h a	pukeha	p u k e h a	laba-laba	spider		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIDER	Animals	https://concepticon.clld.org/parameters/843	2
