year	words	indonesian_gloss	english_gloss	semantic_field	EngganoLanguage	EngganoSource	id	year_id	english_new	n_word	notes	note_year	note_id	note_etc
1870	akoloe takka é kahafoeloe	tujuh puluh	seventy	numerals	Enggano	Francis 1870	1875	1870	seventy	1				
1879	akoloe takka é kahafoeloe	tujuh puluh	seventy	numerals	Enggano	Oudemans 1879	1875	1879	seventy	1				
1891	akoloe takajo kifahoek	tujuh puluh	seventy	numerals	Enggano Kèfoe	Helfrich & Pieters 1891	1875	1891	seventy	1				
1864	oh-koh	menjahit	sew	activities	Enggano North	Walland 1864	1876	1864	sew	1				
1987	yaq	menjahit	sew	activities	Enggano Malakoni	Kasim et al. 1987	1876	1987	sew	1				
1987	yaq	menjahit	sew	activities	Enggano Banjar Sari	Kasim et al. 1987	1876	1987	sew	1				
2011	iaiʔ	menjahit	sew	activities	Enggano Meok	Yoder 2011	1876	2011	sew	1				
2019	yahyai	menjahit	sew	activities	Enggano Elicitation	Aron 2019	1876	2019	sew	1				
1891	kanakoewai	bayangan	shadow		Enggano Kèfoe	Helfrich & Pieters 1891	1877	1891	shadow	1				
1891	kanakoewai	bayangan	shadow		Enggano Barohia	Helfrich & Pieters 1891	1877	1891	shadow	1				
1891	fana	goyang (int.)	shake (intr.)		Enggano Kèfoe	Helfrich & Pieters 1891	1878	1891	shake (intr.)	1				goyang
1891	pana	goyang (int.)	shake (intr.)		Enggano Barohia	Helfrich & Pieters 1891	1878	1891	shake (intr.)	1				goyang
2011	pɨnaha(i)	menggoyangkan (tr.)	shake (tr.)		Enggano Meok	Yoder 2011	1879	2011	shake (tr.)	1				menggoyangkan
2019	pėnahai	menggoyangkan (tr.)	shake (tr.)		Enggano Elicitation	Aron 2019	1879	2019	shake (tr.)	1				menggoyangkan
1891	kaaukie	dangkal	shallow		Enggano Kèfoe	Helfrich & Pieters 1891	1880	1891	shallow	1				
1891	kaaukie	dangkal	shallow		Enggano Barohia	Helfrich & Pieters 1891	1880	1891	shallow	1				
1895	kaaukie	dangkal	shallow		Enggano Pulau Dua 1895	Stockhof 1987	1880	1895	shallow	1				
1891	kafèfè	dangkal	shallow		Enggano Kèfoe	Helfrich & Pieters 1891	1881	1891	shallow	1				
1891	kafèfè	dangkal	shallow		Enggano Barohia	Helfrich & Pieters 1891	1881	1891	shallow	1				
1895	kafèfè	dangkal	shallow		Enggano Pulau Dua 1895	Stockhof 1987	1881	1895	shallow	1				
2011	ka-pẽp	dangkal	shallow		Enggano Meok	Yoder 2011	1881	2011	shallow	1				
2019	kapẽp	dangkal	shallow		Enggano Elicitation	Aron 2019	1881	2019	shallow	1				
2011	ʔudɘx	sampo	shampoo		Enggano Meok	Yoder 2011	1882	2011	shampoo	1				
2019	udėh	sampo	shampoo		Enggano Elicitation	Aron 2019	1882	2019	shampoo	1				
1888	èkidok	ikan hiu	shark	animals	Enggano	Helfrich 1888	1883	1888	shark	1	gloss unclear	gloss unclear		
2011	kit	ikan hiu	shark	animals	Enggano Meok	Yoder 2011	1883	2011	shark	1				
2019	ekit	ikan hiu	shark	animals	Enggano Elicitation	Aron 2019	1883	2019	shark	1				
2011	ʔaken	ikan hiu	shark	animals	Enggano Meok	Yoder 2011	1884	2011	shark	1				
2019	eyai kit	ikan hiu	shark	animals	Enggano Elicitation	Aron 2019	1884	2019	shark	1				
1891	èodo	tajam	sharp		Enggano Kèfoe	Helfrich & Pieters 1891	1885	1891	sharp	1				
1891	èodo	tajam	sharp		Enggano Barohia	Helfrich & Pieters 1891	1885	1891	sharp	1				
1895	èădŏ	tajam	sharp		Enggano Pulau Dua 1895	Stockhof 1987	1885	1895	sharp	1				
1987	kaqēēd	tajam	sharp		Enggano Malakoni	Kasim et al. 1987	1885	1987	sharp	1				
1987	kaqēēd	tajam	sharp		Enggano Banjar Sari	Kasim et al. 1987	1885	1987	sharp	1				
2011	ka-ʔɘr	tajam	sharp		Enggano Meok	Yoder 2011	1885	2011	sharp	1				
2019	ka'ėr	tajam	sharp		Enggano Elicitation	Aron 2019	1885	2019	sharp	1				
1891	ééak²	mengasah	sharpen	activities	Enggano Kèfoe	Helfrich & Pieters 1891	1886	1891	sharpen	1				
1891	ééak²	mengasah	sharpen	activities	Enggano Barohia	Helfrich & Pieters 1891	1886	1891	sharpen	1				
1894	baia eèa	mengasah	sharpen	activities	Enggano	Modigliani 1894	1886	1894	sharpen	1				
1895	kafikĕ	pecah	shattered	other	Enggano Pulau Dua 1895	Stockhof 1987	1887	1895	shattered	1				
1891	onèk	mencukur/menguris	shave		Enggano Kèfoe	Helfrich & Pieters 1891	1888	1891	shave	1				
1891	onèk	mencukur/menguris	shave		Enggano Barohia	Helfrich & Pieters 1891	1888	1891	shave	1				
1894	mauné	mencukur/menguris	shave		Enggano	Modigliani 1894	1888	1894	shave	1				
1894	mooné	mencukur/menguris jenggot	shave (beard)		Enggano	Modigliani 1894	1889	1894	shave (beard)	1				
1891	kidafeija	serutan	shavings		Enggano Kèfoe	Helfrich & Pieters 1891	1890	1891	shavings	1				
1891	kidafeija	serutan	shavings		Enggano Barohia	Helfrich & Pieters 1891	1890	1891	shavings	1				
1864	khie-ah	tameng	shield	tools	Enggano North	Walland 1864	1891	1864	shield	1				
1870	ekieahe	tameng	shield	tools	Enggano	Francis 1870	1891	1870	shield	1				
1879	ékieahe	tameng	shield	tools	Enggano	Oudemans 1879	1891	1879	shield	1				
1895	kīāā	tameng	shield	tools	Enggano Pulau Dua 1895	Stockhof 1987	1891	1895	shield	1				
1987	Eaya	tulang kering	shin		Enggano Malakoni	Kasim et al. 1987	1892	1987	shin	1				
1987	Eaya	tulang kering	shin		Enggano Banjar Sari	Kasim et al. 1987	1892	1987	shin	1				
1987	kikudu	menyinari	shine on	activities	Enggano	Kähler 1987	1893	1987K	shine on	1				
1894	chipopòa	bangkai kapal keram	shipwreck (v.)	other	Enggano	Modigliani 1894	1894	1894	shipwreck (v.)	1				
2011	baiu	kemeja	shirt		Enggano Meok	Yoder 2011	1895	2011	shirt	1				loanword
2019	baiu	kemeja	shirt		Enggano Elicitation	Aron 2019	1895	2019	shirt	1				loanword
1891	èkaie	buang air besar	shit (v.)		Enggano Kèfoe	Helfrich & Pieters 1891	1896	1891	shit (v.)	1				
1891	èkaie	buang air besar	shit (v.)		Enggano Barohia	Helfrich & Pieters 1891	1896	1891	shit (v.)	1				
2011	ʔẽk	buang air besar	shit (v.)		Enggano Meok	Yoder 2011	1896	2011	shit (v.)	1				
2019	ẽk	buang air besar	shit (v.)		Enggano Elicitation	Aron 2019	1896	2019	shit (v.)	1				
1895	amaika	buang air besar	shit (v.)		Enggano Pulau Dua 1895	Stockhof 1987	1897	1895	shit (v.), feces	1				
2011	ki-memek ; mamek	buang air besar	shit (v.)		Enggano Meok	Yoder 2011	1897	2011	shit (v.)	2				
2019	kẽmẽk	buang air besar	shit (v.)		Enggano Elicitation	Aron 2019	1897	2019	shit (v.)	1				
1895	apiok	buang air besar	shit (v.)		Enggano Pulau Dua 1895	Stockhof 1987	1898	1895	shit (v.), feces	1				
1894	eoho	menggigil (dari demam)	shiver (from fever)		Enggano	Modigliani 1894	1899	1894	shiver (from fever)	1				
1891	kiodoh	kejut	shock (v.)		Enggano Kèfoe	Helfrich & Pieters 1891	1900	1891	shock (v.)	1				
1891	kiodoh	kejut	shock (v.)		Enggano Barohia	Helfrich & Pieters 1891	1900	1891	shock (v.)	1				
1891	afaokie	menembak	shoot	activities	Enggano Kèfoe	Helfrich & Pieters 1891	1901	1891	shoot	1				
1891	afaokie	menembak	shoot	activities	Enggano Barohia	Helfrich & Pieters 1891	1901	1891	shoot	1				
1895	afŏŏkie	menembak	shoot	activities	Enggano Pulau Dua 1895	Stockhof 1987	1901	1895	shoot	1				
1987	uaboʔoki	menembak	shoot	activities	Enggano	Kähler 1987	1901	1987K	I shoot	1				
2011	pɘʔɘk ; pɘ̃ʔ	menembak	shoot	activities	Enggano Meok	Yoder 2011	1901	2011	shoot	2				
2019	kabė'ėk	menembak	shoot	activities	Enggano Elicitation	Aron 2019	1901	2019	shoot	1				
1855	poeroebo	menembak	shoot	activities	Enggano Northwest?	vd Straten & S. 1855	1902	1855vdS	shoot	1				
1891	èfè	pantai	shore	natural objects	Enggano Kèfoe	Helfrich & Pieters 1891	1903	1891	brink, shore	1				
1891	èpè	pantai	shore	natural objects	Enggano Barohia	Helfrich & Pieters 1891	1903	1891	brink, shore	1				
1895	èfè	pantai	shore	natural objects	Enggano Pulau Dua 1895	Stockhof 1987	1903	1895	beach	1				
1855	noeki noeki bagoedana	pendek	short	size	Enggano South?	v. Rosenberg 1855	1904	1855vR	short	1				
1891	kanèfoe	pendek	short	size	Enggano Kèfoe	Helfrich & Pieters 1891	1904	1891	short, low	1				
1891	kanèfoe	pendek	short	size	Enggano Barohia	Helfrich & Pieters 1891	1904	1891	short, low	1				
1895	kanefoe ; kanèfoe	pendek	short	size	Enggano Pulau Dua 1895	Stockhof 1987	1904	1895	short	2	first word means 'short', second word means 'low'	<w><m>kanefoe</m> <def> means 'short'</def></w> ; <w><m>kanèfoe</m> <def>  means 'low'</def></w>		
1855	kakoeda	pendek	short	distance	Enggano Northwest?	vd Straten & S. 1855	1905	1855vdS	short	1				
1870	kakoewo	pendek	short	distance	Enggano	Francis 1870	1905	1870	short	1				
1879	kakoewo	pendek	short	distance	Enggano	Oudemans 1879	1905	1879	short	1				
1895	kakoeĕ	pendek	short	distance	Enggano Pulau Dua 1895	Stockhof 1987	1905	1895	short	1				
1987	ka-kúoʔo	pendek	short	distance	Enggano	Kähler 1987	1905	1987K	short	1				
2011	ka-kɨɘʔ	pendek	short	distance	Enggano Meok	Yoder 2011	1905	2011	short	1				
2019	kakuė	pendek	short	distance	Enggano Elicitation	Aron 2019	1905	2019	short	1				
1895	keàbabŏdŏ	singkat	short (time)		Enggano Pulau Dua 1895	Stockhof 1987	1906	1895	short (time)	1				
1864	apoe-éh	bahu	shoulder	body parts	Enggano North	Walland 1864	1907	1864	shoulder	1				
1891	amiemie	bahu	shoulder	body parts	Enggano Kèfoe	Helfrich & Pieters 1891	1907	1891	shoulder	1				
1891	amiemie	bahu	shoulder	body parts	Enggano Barohia	Helfrich & Pieters 1891	1907	1891	shoulder	1				
1894	ami²	bahu	shoulder	body parts	Enggano	Modigliani 1894	1907	1894	shoulder	1				
2011	ʔamiʔiam	bahu	shoulder	body parts	Enggano Meok	Yoder 2011	1907	2011	shoulder	1				
2019	yamiyam	bahu	shoulder	body parts	Enggano Elicitation	Aron 2019	1907	2019	shoulder	1				
1895	kèkĕ	tulang belikat	shoulderblade	body parts	Enggano Pulau Dua 1895	Stockhof 1987	1908	1895	shoulderblade	1				
1864	oh-woh	berteriak	shout	emotion	Enggano North	Walland 1864	1909	1864	shout	1				
1982	abaitʔi	berteriak	shout	emotion	Enggano	Capell 1982	1909	1982	shout	1				
2011	pa-ʔoaʔ	berteriak	shout	emotion	Enggano Meok	Yoder 2011	1909	2011	shout	1				
2019	kipa'oa	berteriak	shout	emotion	Enggano Elicitation	Aron 2019	1909	2019	shout	1				
1891	èfaok²wak²ai	berteriak	shout	emotion	Enggano Kèfoe	Helfrich & Pieters 1891	1910	1891	shout	1				
1891	èfaok²wak²ai	berteriak	shout	emotion	Enggano Barohia	Helfrich & Pieters 1891	1910	1891	shout	1				
1895	èfaŏ(k) wa(k)	berteriak	shout	emotion	Enggano Pulau Dua 1895	Stockhof 1987	1910	1895	shout	1				
1891	pè	menunjukkan	show		Enggano Kèfoe	Helfrich & Pieters 1891	1912	1891	show	1				
1891	pè	menunjukkan	show		Enggano Barohia	Helfrich & Pieters 1891	1912	1891	show	1				
1987	ʔaʔa	menunjukkan	show		Enggano	Kähler 1987	1912	1987K	show	1				
1987	kipaʔaʔa	menunjukkan	show		Enggano	Kähler 1987	1913	1987K	show	1				
1891	faèka	udang sungai	shrimp	animals	Enggano Kèfoe	Helfrich & Pieters 1891	1914	1891	shrimp	1				
1891	paèka	udang sungai	shrimp	animals	Enggano Barohia	Helfrich & Pieters 1891	1914	1891	shrimp	1				
1895	paèkā	udang sungai	shrimp	animals	Enggano Pulau Dua 1895	Stockhof 1987	1914	1895	shrimp	1				
2011	pãĩk	udang sungai	shrimp	animals	Enggano Meok	Yoder 2011	1914	2011	shrimp	1				
2019	pã'ẽk	udang sungai	shrimp	animals	Enggano Elicitation	Aron 2019	1914	2019	shrimp	1				
1888	nonokio	udang	shrimp	animals	Enggano	Helfrich 1888	1915	1888	shrimp	1				
1891	hökĕnahak²	menyusut	shrink		Enggano Kèfoe	Helfrich & Pieters 1891	1916	1891	shrink	1				
1891	hökĕnahak²	menyusut	shrink		Enggano Barohia	Helfrich & Pieters 1891	1916	1891	shrink	1				
1891	kaoe	tutup (a.)	shut in (a.)		Enggano Kèfoe	Helfrich & Pieters 1891	1917	1891	shut in (a.)	1				kurung
1891	kaoe	tutup (a.)	shut in (a.)		Enggano Barohia	Helfrich & Pieters 1891	1917	1891	shut in (a.)	1				kurung
1894	iapé	diam!	shut up!		Enggano	Modigliani 1894	1918	1894	shut up!	1				
1894	ucania	malu	shy		Enggano	Modigliani 1894	1919	1894	shy	1				
2011	ka-niʔ	malu	shy		Enggano Meok	Yoder 2011	1919	2011	shy	1				
2019	kanik	malu	shy		Enggano Elicitation	Aron 2019	1919	2019	shy	1				
1855	padjehoi	saudara kandung	sibling	kinship	Enggano South?	v. Rosenberg 1855	1920	1855vR	sibling	1				
1891	faijohi	saudara kandung	sibling	kinship	Enggano Kèfoe	Helfrich & Pieters 1891	1920	1891	sibling	1				
1891	paijohi	saudara kandung	sibling	kinship	Enggano Barohia	Helfrich & Pieters 1891	1920	1891	sibling	1				
1894	eaha	saudara kandung	sibling	kinship	Enggano	Modigliani 1894	1920	1894	sibling	1				
1987	pãhã͜ĩ	saudara kandung	sibling	kinship	Enggano	Kähler 1987	1920	1987K	sibling	1				
1891	kafoehĕ	sakit	sick	human features	Enggano Kèfoe	Helfrich & Pieters 1891	1921	1891	sick	1				
1891	kapoeho	sakit	sick	human features	Enggano Barohia	Helfrich & Pieters 1891	1921	1891	sick	1				
1894	capucho ; capuhu ; cabapuho anòca	sakit	sick	human features	Enggano	Modigliani 1894	1921	1894	sick	3	first words mean 'sick', second words mean 'sick', the third word means 'get sick'	<w><m>capucho </m> <def>mean 'sick'</def></w> ; <w><m>capuhu </m> <def>mean 'sick'</def></w> ; <w><m>cabapuho anòca</m> <def>means 'get sick'</def></w>		
1895	kafoehĕ ; kapoehŏ	sakit	sick	human features	Enggano Pulau Dua 1895	Stockhof 1987	1921	1895	sick	2	first word means 'be in pain, (be) ill', second word means 'ill'	<w><m>kafoehĕ</m> <def> means 'be in pain, (be) ill'</def></w> ; <w><m>kapoehŏ</m> <def>  means 'ill'</def></w>		
1982	kaptuho̲ ; puho̲	sakit	sick	human features	Enggano	Capell 1982	1921	1982	sick	2	confusion of t/f, *ka(p)fuho expected	confusion of t/f, *ka(p)fuho expected		
1987	kapuh	sakit	sick	human features	Enggano Malakoni	Kasim et al. 1987	1921	1987	sick	1				
1987	kapuh	sakit	sick	human features	Enggano Banjar Sari	Kasim et al. 1987	1921	1987	sick	1				
2011	ka-pux	sakit	sick	human features	Enggano Meok	Yoder 2011	1921	2011	sick	1				
2019	kapuh	sakit	sick	human features	Enggano Elicitation	Aron 2019	1921	2019	sick	1				
1855	tapika pika	sakit	sick	human features	Enggano South?	v. Rosenberg 1855	1922	1855vR	sick	1				
1855	kokafieka	sakit	sick	human features	Enggano Northwest?	vd Straten & S. 1855	1922	1855vdS	sick	1				
1864	kapiekah	sakit	sick	human features	Enggano North	Walland 1864	1922	1864	sick	1				
1895	eàfŏdi ĕ	akar samping	side root	plants	Enggano Pulau Dua 1895	Stockhof 1987	1923	1895	side root	1				
1891	faijojo	ke samping	sideways		Enggano Kèfoe	Helfrich & Pieters 1891	1924	1891	sideways	1				
1891	paijojo	ke samping	sideways		Enggano Barohia	Helfrich & Pieters 1891	1924	1891	sideways	1				
1895	kipŏdŏ	mendesah	sigh		Enggano Pulau Dua 1895	Stockhof 1987	1925	1895	sigh	1				
1891	amik²	tanda (n.)	sign (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	1926	1891	sign (n.)	1				
1891	amik²	tanda (n.)	sign (n.)		Enggano Barohia	Helfrich & Pieters 1891	1926	1891	sign (n.)	1				
1895	kapīdjoe pīdjoe	sutra	silk		Enggano Pulau Dua 1895	Stockhof 1987	1927	1895	silk	1				cf. sap, tree
2011	pinohoi	konyol	silly		Enggano Meok	Yoder 2011	1928	2011	silly	1				
2019	pinohoi	konyol	silly		Enggano Elicitation	Aron 2019	1928	2019	silly	1				
1895	bidji-bidji kahieabie	perak	silver	minerals	Enggano Pulau Dua 1895	Stockhof 1987	1929	1895	silver	1				
1855	hora	menyanyi	sing	activities	Enggano Northwest?	vd Straten & S. 1855	1930	1855vdS	sing	1				
1864	khorah	menyanyi	sing	activities	Enggano North	Walland 1864	1930	1864	sing	1				
1888	èhora	menyanyi	sing	activities	Enggano	Helfrich 1888	1930	1888	dance and singing	1				
1894	bahora ; [maenu] cahora	menyanyi	sing	activities	Enggano	Modigliani 1894	1930	1894	sing	2	first word means 'song', second word means 'dance (n.)', meaning of first element in second word unclear	<w><m>bahora</m> <def>means 'song'</def></w> ; <w><m>[maenu] cahora</m> <def>means 'dance (n.)'</def></w>__<w element='1'><m>[maenu]</m> in ""[maenu] cahora"" <def>unclear</def></w>		
1895	èhŏra	menyanyi	sing	activities	Enggano Pulau Dua 1895	Stockhof 1987	1930	1895	sing	1				
1987	eohora	menyanyi	sing	activities	Enggano	Kähler 1987	1930	1987K	song, the singing	1				
1987	kohor	menyanyi	sing	activities	Enggano Malakoni	Kasim et al. 1987	1930	1987	sing	1				
1987	kohor	menyanyi	sing	activities	Enggano Banjar Sari	Kasim et al. 1987	1930	1987	sing	1				
2011	iohor	menyanyi	sing	activities	Enggano Meok	Yoder 2011	1930	2011	sing	1				
2019	yohor	menyanyi	sing	activities	Enggano Elicitation	Aron 2019	1930	2019	sing	1				
1864	kala-lehah	menyanyi	sing	activities	Enggano North	Walland 1864	1931	1864	sing	1				
1987	kihehebu	menyanyi	sing	activities	Enggano	Kähler 1987	1931	1987K	sing	1				
1891	fadahè boewĕ	menyanyikan lagu cinta	sing a love song	activities	Enggano Kèfoe	Helfrich & Pieters 1891	1932	1891	marry	1				
1891	padahè boewĕ	menyanyikan lagu cinta	sing a love song	activities	Enggano Barohia	Helfrich & Pieters 1891	1932	1891	marry	1				
1895	palahiboewĕ	menyanyikan lagu cinta	sing a love song	activities	Enggano Pulau Dua 1895	Stockhof 1987	1932	1895	marry, marriage	1				
1916	padahèboe(w)a ; fadahèboe(w)ĕ	menyanyikan lagu cinta	sing a love song	activities	Enggano	Helfrich 1916	1932	1916	marry, marriage	2				
1987	hehebu	menyanyikan lagu cinta	sing a love song	activities	Enggano Malakoni	Kasim et al. 1987	1932	1987	sing a love song	1				
1891	kaik	lajang	single		Enggano Kèfoe	Helfrich & Pieters 1891	1933	1891	single	1				cf. one
1891	kaik	lajang	single		Enggano Barohia	Helfrich & Pieters 1891	1933	1891	single	1				cf. one
1891	kèoewĕ	tenggelam	sink		Enggano Kèfoe	Helfrich & Pieters 1891	1934	1891	sink	1				
1891	kèoewĕ	tenggelam	sink		Enggano Barohia	Helfrich & Pieters 1891	1934	1891	sink	1				
<1855	kakonini	saudara perempuan	sister	kinship	Enggano	Brouwer <1855	1935	<1855	sister	1				cf. clitoris
1855	kaijo kanimie	saudara perempuan	sister	kinship	Enggano Northwest?	vd Straten & S. 1855	1935	1855vdS	sister	1				cf. clitoris
1894	eaha ehòda	saudara perempuan	sister	kinship	Enggano	Modigliani 1894	1935	1894	sister	1				cf. clitoris
1855	matrego	duduk	sit	position	Enggano South?	v. Rosenberg 1855	1936	1855vR	sit	1				
1855	meheko	duduk	sit	position	Enggano Northwest?	vd Straten & S. 1855	1936	1855vdS	sit	1				
1864	hékoe ; hèhoe	duduk	sit	position	Enggano North	Walland 1864	1936	1864	sit	2				
1870	hèkoe	duduk	sit	position	Enggano	Francis 1870	1936	1870	sit	1				
1879	hèkoe	duduk	sit	position	Enggano	Oudemans 1879	1936	1879	sit	1				
1891	èhèkoek² ; èhèkoe	duduk	sit	position	Enggano Kèfoe	Helfrich & Pieters 1891	1936	1891	sit (only for birds)	2				
1891	èhèkoek² ; èhèkoe	duduk	sit	position	Enggano Barohia	Helfrich & Pieters 1891	1936	1891	sit (only for birds)	2				
1894	ahecu ; ehècu	duduk	sit	position	Enggano	Modigliani 1894	1936	1894	sit	2				
1895	èhekoe	duduk	sit	position	Enggano Pulau Dua 1895	Stockhof 1987	1936	1895	sit	1				
1982	eheku ; kiẋe̲ku̲ ; kiẋẽ̲hẽ̲kũ	duduk	sit	position	Enggano	Capell 1982	1936	1982	sleep	3				
1987	kĩ-hẽkũ	duduk	sit	position	Enggano	Kähler 1987	1936	1987K	sit	1				
2011	ki-hĩẽk	duduk	sit	position	Enggano Meok	Yoder 2011	1936	2011	sit	1				
2019	hẽk	duduk	sit	position	Enggano Elicitation	Aron 2019	1936	2019	sit	1				
1895	pakomakja	duduk bersila	sit cross-legged	position	Enggano Pulau Dua 1895	Stockhof 1987	1937	1895	sit cross-legged	1				
1854	akie akiena	enam	six	numerals	Enggano	Boewang 1854	1938	1854	six	1				lit. 3+3?
<1855	akekena	enam	six	numerals	Enggano	Brouwer <1855	1938	<1855	six	1				lit. 3+3?
1855	akia-kia	enam	six	numerals	Enggano South?	v. Rosenberg 1855	1938	1855vR	six	1				lit. 3+3?
1855	akeno	enam	six	numerals	Enggano Northwest?	vd Straten & S. 1855	1938	1855vdS	six	1				lit. 3+3?
1864	kai-kinah	enam	six	numerals	Enggano North	Walland 1864	1938	1864	six	1				lit. 3+3?
1870	kaikiene	enam	six	numerals	Enggano	Francis 1870	1938	1870	six	1				lit. 3+3?
1879	kaikiene	enam	six	numerals	Enggano	Oudemans 1879	1938	1879	six	1				lit. 3+3?
1888	kaikinĕ ; kaikina	enam	six	numerals	Enggano	Helfrich 1888	1938	1888	six	2				lit. 3+3?
1891	(a)kakinĕ	enam	six	numerals	Enggano Kèfoe	Helfrich & Pieters 1891	1938	1891	six	1				lit. 3+3?
1891	(a)kakinĕ	enam	six	numerals	Enggano Barohia	Helfrich & Pieters 1891	1938	1891	six	1				lit. 3+3?
1894	cachíne	enam	six	numerals	Enggano	Modigliani 1894	1938	1894	six	1				lit. 3+3?
1895	(k)akinĕ ; aki	enam	six	numerals	Enggano Pulau Dua 1895	Stockhof 1987	1938	1895	six	2				lit. 3+3?
1987	ʔãkĩãkĩnã	enam	six	numerals	Enggano	Kähler 1987	1938	1987K	six	1				lit. 3+3?
2011	ʔakiʔakin	enam	six	numerals	Enggano Meok	Yoder 2011	1938	2011	six	1				lit. 3+3?
2019	akiakin	enam	six	numerals	Enggano Elicitation	Aron 2019	1938	2019	six	1				lit. 3+3?
1854	tapoeloe apat taka tapoeloe	enam ratus	six hundred	numerals	Enggano	Boewang 1854	1939	1854	six hundred	1	lit. '10x?x40+10'	lit. '10x?x40+10'		
1870	kahaie kododoka é kahafoeloe takka	enam ratus	six hundred	numerals	Enggano	Francis 1870	1939	1870	six hundred	1				
1891	kifa hoekjo akakinĕ	enam belas	sixteen		Enggano Kèfoe	Helfrich & Pieters 1891	1940	1891	sixteen	1				
1891	kifa hoekjo akakinĕ	enam belas	sixteen		Enggano Barohia	Helfrich & Pieters 1891	1940	1891	sixteen	1				
