ID	Cognate ID	Year	Given as	Common transcription	Common transcription tokenised	IPA phonemic transcription	IPA phonmeic transcription tokenised	Indonesian	English	Original English gloss in source	Doculect info	Sources	Note for each year	Note for Cognate ID	Crossreference	PAN etymon	PAN English gloss	PAN source	PMP etymon	PMP English gloss	PMP source	Etymological sources	Concepticon gloss	Semantic field	Concepticon	Number of Cognates
5616	1822	1864	èkoh-èkoh manie	Eko'Eko manii	E k o ' E k o # m a n ii	ɛkoʔɛko maniː	ɛ k o ʔ ɛ k o # m a n iː	ayam jantan	rooster		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOSTER	Animals	https://concepticon.clld.org/parameters/1511	1
5617	1822	1895	èkoh-èkoh manie	EkOh-EkOh mani	E k O h - E k O h # m a n i	ɛkɔh-ɛkɔh mani	ɛ k ɔ h - ɛ k ɔ h # m a n i	ayam jantan	rooster		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOSTER	Animals	https://concepticon.clld.org/parameters/1511	1
5618	1823	1864	koh-koh	ko'ko	k o ' k o	koʔko	k o ʔ k o	ayam jantan	rooster		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOSTER	Animals	https://concepticon.clld.org/parameters/1511	1
5619	1823	1895	koh-koh	kOh-kOh	k O h - k O h	kɔh-kɔh	k ɔ h - k ɔ h	ayam jantan	rooster		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOSTER	Animals	https://concepticon.clld.org/parameters/1511	1
5620	1824	1870	eokeiko emane	eoke:iko emane	e o k e:i k o # e m a n e	eokɛiko emane	e o k ɛi k o # e m a n e	ayam jantan	rooster		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOSTER	Animals	https://concepticon.clld.org/parameters/1511	2
5621	1824	1879	eokeiko émané	eOke:ikO emane	e O k e:i k O # e m a n e	eɔkɛikɔ emane	e ɔ k ɛi k ɔ # e m a n e	ayam jantan	rooster		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOSTER	Animals	https://concepticon.clld.org/parameters/1511	2
5622	1825	1864	apoh	apo	a p o	apo	a p o	akar	root		Enggano North	Walland 1864	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5623	1825	1891	èafoe	Eafu	E a f u	ɛafu	ɛ a f u	akar	root		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5624	1825	1891	èafoe	Eafu	E a f u	ɛafu	ɛ a f u	akar	root		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5625	1825	1894	ebà	eba	e b a	eba	e b a	akar	root		Enggano	Modigliani 1894	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5626	1825	1895	èba	Eba	E b a	ɛba	ɛ b a	akar	root		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5627	1825	1979	eapku	eapku	e a p k u	eapku	e a p k u	akar	root		Enggano	Amran et al. 1979	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5628	1825	1987	ẽ-ãpũ	ẽ-ãpũ	ẽ - ã p ũ	ẽ-ãpũ	ẽ - ã p ũ	akar	root		Enggano	Kähler 1987	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5629	1825	2011	ʔẽãp	'ẽãp	' ẽ ã p	ʔɛ̃ãp	ʔ ɛ̃ ã p	akar	root		Enggano Meok	Yoder 2011	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5630	1825	2019	ẽãp	ẽãp	ẽ ã p	ẽãp	ẽ ã p	akar	root		Enggano Elicitation	Aron 2019	NA	NA	NA	? / ?			*<a href=""https://acd.clld.org/cognatesets/24769"" target=""_blank"">abut</a> / *<a href=""https://acd.clld.org/cognatesets/30879"" target=""_blank"">Ramut</a>	pull up, root up / fibrous roots	ACD / ACD	Lafeber 1922:23 / Krauße	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	8
5631	1826	1895	pokok akar	pOkOk akar	p O k O k # a k a r	pɔkɔk akar	p ɔ k ɔ k # a k a r	akar	root		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	2
5632	1826	1987	akar	akar	a k a r	akar	a k a r	akar	root		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	2
5633	1826	1987	akar	akar	a k a r	akar	a k a r	akar	root		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	2
5634	1827	1895	èpāha	Epaaha	E p aa h a	ɛpaːha	ɛ p aː h a	akar	root		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROOT	Agriculture and vegetation	https://concepticon.clld.org/parameters/670	1
5635	1828	1864	kekerahah	kekerahah	k e k e r a h a h	kekerahah	k e k e r a h a h	tali	rope		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	1
5636	1829	1855	kakdijoe	kakdiyu	k a k d i y u	kakdiju	k a k d i j u	tali	rope		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	6
5637	1829	1864	kho-ia	khO'ia	k h O ' i a	khɔʔia	k h ɔ ʔ i a	tali	rope		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	6
5638	1829	1891	èkok²ia	Eko'ia	E k o ' i a	ɛkoʔia	ɛ k o ʔ i a	tali	rope		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	6
5639	1829	1891	èkok²ia	Eko'ia	E k o ' i a	ɛkoʔia	ɛ k o ʔ i a	tali	rope		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	6
5640	1829	1895	èko(k)ia	EkO'ia	E k O ' i a	ɛkɔʔia	ɛ k ɔ ʔ i a	tali	rope		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	6
5641	1829	1987	e-ekeke	e-ekeke	e - e k e k e	e-ekeke	e - e k e k e	tali	rope		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	6
5642	1829	2011	iɨʔɨaʔ	iu̇'u̇a'	i u̇ ' u̇ a '	iɨʔɨaʔ	i ɨ ʔ ɨ a ʔ	tali	rope		Enggano Meok	Yoder 2011		NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	6
5643	1830	1864	kho-ia-ma-akoe	khO'ia'ma'aku	k h O ' i a ' m a ' a k u	khɔʔiaʔmaʔaku	k h ɔ ʔ i a ʔ m a ʔ a k u	tali	rope		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	1
5644	1831	1895	kadīkakālie	kadikakaali	k a d i k a k aa l i	kadikakaːli	k a d i k a k aː l i	tali	rope		Enggano Pulau Dua 1895	Stockhof 1987	NA	early loanword from Malay tali?	NA	*<a href=""https://acd.clld.org/cognatesets/25873"" target=""_blank"">CaliS</a>	rope	ACD	*<a href=""https://acd.clld.org/cognatesets/25873#s-1960"" target=""_blank"">talih</a>	rope	ACD	Edwards 2015:94-97	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	3
5645	1831	1987	e-akadio ; e-kadi	e-akadio ; e-kadi	e - a k a d i o # ; # e - k a d i	e-akadio ; e-kadi	e - a k a d i o # ; # e - k a d i	tali	rope		Enggano	Kähler 1987	NA	early loanword from Malay tali?	NA	*<a href=""https://acd.clld.org/cognatesets/25873"" target=""_blank"">CaliS</a>	rope	ACD	*<a href=""https://acd.clld.org/cognatesets/25873#s-1960"" target=""_blank"">talih</a>	rope	ACD	Edwards 2015:94-97	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	3
5646	1831	1987	kadi	kadi	k a d i	kadi	k a d i	tali	rope		Enggano Malakoni	Kasim et al. 1987	NA	early loanword from Malay tali?	NA	*<a href=""https://acd.clld.org/cognatesets/25873"" target=""_blank"">CaliS</a>	rope	ACD	*<a href=""https://acd.clld.org/cognatesets/25873#s-1960"" target=""_blank"">talih</a>	rope	ACD	Edwards 2015:94-97	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	3
5647	1831	1987	kadi	kadi	k a d i	kadi	k a d i	tali	rope		Enggano Banjar Sari	Kasim et al. 1987	NA	early loanword from Malay tali?	NA	*<a href=""https://acd.clld.org/cognatesets/25873"" target=""_blank"">CaliS</a>	rope	ACD	*<a href=""https://acd.clld.org/cognatesets/25873#s-1960"" target=""_blank"">talih</a>	rope	ACD	Edwards 2015:94-97	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	3
5648	1831	2011	kadi	kadi	k a d i	kadi	k a d i	tali	rope		Enggano Meok	Yoder 2011	NA	early loanword from Malay tali?	NA	*<a href=""https://acd.clld.org/cognatesets/25873"" target=""_blank"">CaliS</a>	rope	ACD	*<a href=""https://acd.clld.org/cognatesets/25873#s-1960"" target=""_blank"">talih</a>	rope	ACD	Edwards 2015:94-97	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	3
5649	1831	2019	kadi	kadi	k a d i	kadi	k a d i	tali	rope		Enggano Elicitation	Aron 2019	NA	early loanword from Malay tali?	NA	*<a href=""https://acd.clld.org/cognatesets/25873"" target=""_blank"">CaliS</a>	rope	ACD	*<a href=""https://acd.clld.org/cognatesets/25873#s-1960"" target=""_blank"">talih</a>	rope	ACD	Edwards 2015:94-97	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	3
5650	1832	1894	bahoio	bahoio	b a h o i o	bahoio	b a h o i o	tali	rope		Enggano	Modigliani 1894	NA	made from Gnetum gnemon (melinjo)	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	4
5651	1832	1987	e-bohoyo	e-bohoyo	e - b o h o y o	e-bohojo	e - b o h o j o	tali	rope		Enggano	Kähler 1987	NA	made from Gnetum gnemon (melinjo)	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	4
5652	1832	2011	bohoi	boho:i	b o h o:i	bohɔi	b o h ɔi	tali	rope		Enggano Meok	Yoder 2011	NA	made from Gnetum gnemon (melinjo)	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	4
5653	1832	2019	kadi bohoi	kadi bohoi	k a d i # b o h o i	kadi bohoi	k a d i # b o h o i	tali	rope		Enggano Elicitation	Aron 2019	NA	made from Gnetum gnemon (melinjo)	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	4
5654	1833	1895	èŏkŏ(k) ; ŏkia [èpiko(k)]	EOkO' ; Okia [EpikO']	E O k O ' # ; # O k i a # [ E p i k O ' ]	ɛɔkɔʔ ; ɔkia [ɛpikɔʔ]	ɛ ɔ k ɔ ʔ # ; # ɔ k i a # [ ɛ p i k ɔ ʔ ]	tali	rope		Enggano Pulau Dua 1895	Stockhof 1987	èŏkŏ(k) means 'rope' ; ŏkia [èpiko(k)] means 'bowstring'__[èpiko(k)] in ""ŏkia [èpiko(k)]"" means 'bow (n.)'	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	2
5655	1833	1987	e-oko	e-oko	e - o k o	e-oko	e - o k o	tali	rope	rope from tree bast, vein, tendon	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROPE	Basic actions and technology	https://concepticon.clld.org/parameters/1218	2
5656	1834	2011	baʔau	ba'a:u	b a ' a:u	baʔau	b a ʔ au	jambu	rose apple		Enggano Meok	Yoder 2011	NA	jambu		NA	NA	NA	NA	NA	NA	NA	APPLE	Agriculture and vegetation	https://concepticon.clld.org/parameters/1320	2
5657	1834	2019	ba'au	ba'au	b a ' a u	baʔau	b a ʔ a u	jambu	rose apple		Enggano Elicitation	Aron 2019	NA	jambu		NA	NA	NA	NA	NA	NA	NA	APPLE	Agriculture and vegetation	https://concepticon.clld.org/parameters/1320	2
5658	1835	1987	karo	karo	k a r o	karo	k a r o	busuk	rotten		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROTTEN	Food and drink	https://concepticon.clld.org/parameters/1728	2
5659	1835	1987	karo	karo	k a r o	karo	k a r o	busuk	rotten		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROTTEN	Food and drink	https://concepticon.clld.org/parameters/1728	2
5660	1835	2011	ka-ro	ka-ro	k a - r o	ka-ro	k a - r o	busuk	rotten		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROTTEN	Food and drink	https://concepticon.clld.org/parameters/1728	2
5661	1835	2019	karo	karo	k a r o	karo	k a r o	busuk	rotten		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROTTEN	Food and drink	https://concepticon.clld.org/parameters/1728	2
5662	1836	2011	ka-rahrah	ka-rahrah	k a - r a h r a h	ka-rahrah	k a - r a h r a h	kasar/berigi-rigi	rough		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROUGH	Sense perception	https://concepticon.clld.org/parameters/1923	2
5663	1836	2019	ka'rarah	ka'rarah	k a ' r a r a h	kaʔrarah	k a ʔ r a r a h	kasar/berigi-rigi	rough		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROUGH	Sense perception	https://concepticon.clld.org/parameters/1923	2
5664	1837	1864	kenahie-niah	kenahii'niah	k e n a h ii ' n i a h	kenahiːʔniah	k e n a h iː ʔ n i a h	bulat	round		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	7
5665	1837	1891	kaboeĕboeĕ	kabuėbuė	k a b u ė b u ė	kabuəbuə	k a b u ə b u ə	bulat	round		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	7
5666	1837	1891	kaboeĕboeĕ	kabuėbuė	k a b u ė b u ė	kabuəbuə	k a b u ə b u ə	bulat	round		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	7
5667	1837	1895	kaboeĕboeĕ	kabuėbuė	k a b u ė b u ė	kabuəbuə	k a b u ə b u ə	bulat	round		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	7
5668	1837	1979	kabubue	kabubue	k a b u b u e	kabubue	k a b u b u e	bulat	round		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	7
5669	1837	1987	kaka-kadodi	kaka-kadodi	k a k a - k a d o d i	kaka-kadodi	k a k a - k a d o d i	bulat	round		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	7
5670	1837	2011	kaʔ-bubu	ka'-bubu	k a ' - b u b u	kaʔ-bubu	k a ʔ - b u b u	bulat	round		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	7
5671	1837	2019	kabubu	kabubu	k a b u b u	kabubu	k a b u b u	bulat	round		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	7
5672	1838	1979	kakadiye	kakadiye	k a k a d i y e	kakadije	k a k a d i j e	bulat	round		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	2
5673	1838	1987	kaka-kadio	kaka-kadio	k a k a - k a d i o	kaka-kadio	k a k a - k a d i o	bulat	round		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPHERICAL (ROUND IN THREE DIMENSIONS)	Spatial relations	https://concepticon.clld.org/parameters/2303	2
5674	1839	1891	fainèné	fainEne	f a i n E n e	fainɛne	f a i n ɛ n e	baris	row (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LINE	Spatial relations	https://concepticon.clld.org/parameters/1048	2
5675	1839	1891	painèné	painEne	p a i n E n e	painɛne	p a i n ɛ n e	baris	row (n.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LINE	Spatial relations	https://concepticon.clld.org/parameters/1048	2
5676	1840	1864	vha-hodjie	fa'hOjii	f a ' h O j ii	faʔhɔd͡ʒiː	f a ʔ h ɔ d͡ʒ iː	mendayung	row (v.)		Enggano North	Walland 1864	NA	NA	cf. paddle	NA	NA	NA	NA	NA	NA	NA	ROW	Motion	https://concepticon.clld.org/parameters/1849	2
5677	1840	1895	bakaŏedjie	bakaOeji	b a k a O e j i	bakaɔed͡ʒi	b a k a ɔ e d͡ʒ i	mendayung	row (v.)		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. paddle	NA	NA	NA	NA	NA	NA	NA	ROW	Motion	https://concepticon.clld.org/parameters/1849	2
5678	1841	1895	kanĕhak	kanėhak	k a n ė h a k	kanəhak	k a n ə h a k	perahu dayung	rowboat		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOAT	Motion	https://concepticon.clld.org/parameters/1844	1
5679	1842	1895	scotjie	skOci	s k O c i	skɔt͡ʃi	s k ɔ t͡ʃ i	perahu dayung	rowboat		Enggano Pulau Dua 1895	Stockhof 1987	NA	must be a loanword but from which language?		NA	NA	NA	NA	NA	NA	NA	BOAT	Motion	https://concepticon.clld.org/parameters/1844	1
5680	1843	1891	èhèkoewĕ	EhEkuwė	E h E k u w ė	ɛhɛkuwə	ɛ h ɛ k u w ə	bangku dayung	rowing bench		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BENCH	The house	https://concepticon.clld.org/parameters/2584	1
5681	1843	1891	èhèkoewĕ	EhEkuwė	E h E k u w ė	ɛhɛkuwə	ɛ h ɛ k u w ə	bangku dayung	rowing bench		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BENCH	The house	https://concepticon.clld.org/parameters/2584	1
5682	1844	1864	khi-ioh	khi'io	k h i ' i o	khiʔio	k h i ʔ i o	menggosok	rub		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUB	Basic actions and technology	https://concepticon.clld.org/parameters/1449	1
5683	1845	1864	paka-kahah	paka'kahah	p a k a ' k a h a h	pakaʔkahah	p a k a ʔ k a h a h	menggosok	rub		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUB	Basic actions and technology	https://concepticon.clld.org/parameters/1449	2
5684	1845	1987	‘ah'E	'ah'E	' a h ' E	ʔahʔɛ	ʔ a h ʔ ɛ	menggosok	rub		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUB	Basic actions and technology	https://concepticon.clld.org/parameters/1449	2
5685	1845	1987	‘ah'E	'ah'E	' a h ' E	ʔahʔɛ	ʔ a h ʔ ɛ	menggosok	rub		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUB	Basic actions and technology	https://concepticon.clld.org/parameters/1449	2
5686	1846	1891	kèo ki fakoenak kitaiboe	kEo ki fakunak kitaibu	k E o # k i # f a k u n a k # k i t a i b u	kɛo ki fakunak kitaibu	k ɛ o # k i # f a k u n a k # k i t a i b u	kasar	rude		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUDE	Emotions and values	https://concepticon.clld.org/parameters/1412	2
5687	1846	1891	kèo kipa-koenak kitaiboe	kEo kipa-kunak kitaibu	k E o # k i p a - k u n a k # k i t a i b u	kɛo kipa-kunak kitaibu	k ɛ o # k i p a - k u n a k # k i t a i b u	kasar	rude		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUDE	Emotions and values	https://concepticon.clld.org/parameters/1412	2
5688	1847	1855	ajakraha	ayakraha	a y a k r a h a	ajakraha	a j a k r a h a	kasar	rude		Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUDE	Emotions and values	https://concepticon.clld.org/parameters/1412	1
5689	1848	1891	kifofoa	kifofoa	k i f o f o a	kifofoa	k i f o f o a	hancur	ruined		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BREAK (DESTROY OR GET DESTROYED)	Basic actions and technology	https://concepticon.clld.org/parameters/680	1
5690	1848	1891	kifofoa	kifofoa	k i f o f o a	kifofoa	k i f o f o a	hancur	ruined		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BREAK (DESTROY OR GET DESTROYED)	Basic actions and technology	https://concepticon.clld.org/parameters/680	1
5691	1849	1855	jarapoerpoera	yarapurpura	y a r a p u r p u r a	jarapurpura	j a r a p u r p u r a	lari	run		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUN	Motion	https://concepticon.clld.org/parameters/1519	4
5692	1849	1855	kapoepoea	kapupua	k a p u p u a	kapupua	k a p u p u a	lari	run		Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUN	Motion	https://concepticon.clld.org/parameters/1519	4
5693	1849	1891	kifoea	kifua	k i f u a	kifua	k i f u a	lari	run		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUN	Motion	https://concepticon.clld.org/parameters/1519	4
5694	1849	1891	kifoea	kifua	k i f u a	kifua	k i f u a	lari	run		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUN	Motion	https://concepticon.clld.org/parameters/1519	4
5695	1849	1895	kifoea	kifua	k i f u a	kifua	k i f u a	lari	run	walk	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUN	Motion	https://concepticon.clld.org/parameters/1519	4
5696	1849	2011	ki-pu	ki-pu	k i - p u	ki-pu	k i - p u	lari	run		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUN	Motion	https://concepticon.clld.org/parameters/1519	4
5697	1850	2011	pu	pu	p u	pu	p u	lari	run		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUN	Motion	https://concepticon.clld.org/parameters/1519	1
5698	1850	2019	pu	pu	p u	pu	p u	lari	run		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUN	Motion	https://concepticon.clld.org/parameters/1519	1
5699	1851	1891	kak²kai	ka'kai	k a ' k a i	kaʔkai	k a ʔ k a i	karat	rust		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RUST	Basic actions and technology	https://concepticon.clld.org/parameters/3064	1
