ID	Cognate ID	Year	Given as	Common transcription	IPA phonemic transcription	Indonesian	English	Original English gloss in source	Semantic field	Doculect info	Sources	Note for each year	Note for Cognate ID	Crossreference	PAN etymon	PAN English gloss	PAN source	PMP etymon	PMP English gloss	PMP source	Etymological sources	Concepticon gloss	Concepticon	Number of Cognates
6224	2028	1891	èifo	e:ifo	ɛifo	asap (n.)	smoke (n.)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. steam	*<a href=""https://acd.clld.org/cognatesets/27711"" target=""_blank"">qəbəl</a>	smoke	ACD	*<a href=""https://acd.clld.org/cognatesets/27711"" target=""_blank"">qəbəl</a>	smoke	ACD	Edwards 2015:94-97, Nothofer 1994:396	NA	NA	3
6225	2028	1987	ẽ-ĩpõ ; e-ipo	ẽ-ĩpõ ; e-ipo	ẽ-ĩpɔ͂ ; e-ipo	asap (n.)	smoke (n.)	smoke, steam, fog	NA	Enggano	Kähler 1987	NA	NA	cf. steam	*<a href=""https://acd.clld.org/cognatesets/27711"" target=""_blank"">qəbəl</a>	smoke	ACD	*<a href=""https://acd.clld.org/cognatesets/27711"" target=""_blank"">qəbəl</a>	smoke	ACD	Edwards 2015:94-97, Nothofer 1994:396	NA	NA	3
6226	2029	1891	kanoa	kanoa	kanoa	asap (n.)	smoke (n.)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6227	2029	1891	kanoa	kanoa	kanoa	asap (n.)	smoke (n.)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6228	2029	1979	ekanoa	ekanoa	ekanoa	asap (n.)	smoke (n.)		NA	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6229	2029	1987	ẽ-kãnõã	ẽ-kãnõã	ẽ-kãnɔ͂ã	asap (n.)	smoke (n.)		NA	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6230	2029	1987	kano	kano	kano	asap (n.)	smoke (n.)		NA	Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6231	2029	1987	kano	kano	kano	asap (n.)	smoke (n.)		NA	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6232	2029	2011	kano	kano	kano	asap (n.)	smoke (n.)		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6233	2029	2019	kano	kano	kano	asap (n.)	smoke (n.)		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6234	2030	1895	ŏkŏ	OkO	ɔkɔ	asap (n.)	smoke (n.)		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6235	2031	1891	anoekok²	anuko'	anukoʔ	berasap (v.)	smoke (v.)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6236	2031	1891	anoekok²	anuko'	anukoʔ	berasap (v.)	smoke (v.)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6237	2032	1888	koanoe	koanu	koanu	keong	snail		animals	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6238	2033	1987	ẽ-ãnõnõũ	ẽ-ãnõnõũ	ẽ-ãnɔ͂nɔ͂ũ	ular sungai	snake (river)		animals	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6239	2034	1864	nanoah	nanOah	nanɔah	ular kecil	snake (small)		animals	Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6240	2034	1888	ènoa	Enoa	ɛnoa	ular kecil	snake (small)	snake (general)	animals	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6241	2034	1895	èanōà	Eanooa	ɛanoːa	ular kecil	snake (small)		animals	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6242	2034	1987	ẽ-ʔãnṍãẽ ; ẽ-ʔãnṍãĩ	ẽ-'ãnṍãẽ ; ẽ-'ãnṍãĩ	ẽ-ʔãnɔ̃́ãẽ ; ẽ-ʔãnɔ̃́ãĩ	ular kecil	snake (small)		animals	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6243	2035	2011	kãhĩp	kãhĩp	kãhĩp	gigitan ular	snake bite		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6244	2035	2019	kãhĩp	kãhĩp	kãhĩp	gigitan ular	snake bite		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6245	2036	1891	odoki	odoki	odoki	menggeram	snarl		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6246	2036	1891	odoki	odoki	odoki	menggeram	snarl		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6247	2037	1891	okie	oki	oki	merebut	snatch (v.)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6248	2037	1891	okie	oki	oki	merebut	snatch (v.)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6249	2038	1891	èafakoe	Eafaku	ɛafaku	bersin	sneeze		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6250	2038	1891	èapakoe	Eapaku	ɛapaku	bersin	sneeze		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6251	2038	1894	eapacu	eapaku	eapaku	bersin	sneeze		NA	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6252	2038	1895	èāfākoe ; éāpākoe	Eaafaaku ; Eaapaaku	ɛaːfaːku ; ɛaːpaːku	bersin	sneeze		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6253	2039	2011	minuʔ	minu'	minuʔ	mengendus	sniff		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6254	2040	1891	ènèak²	EnEa'	ɛnɛaʔ	ingus	snot		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6255	2040	1891	ènèak²	EnEa'	ɛnɛaʔ	ingus	snot		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6256	2041	1891	fiaka	fiaka	fiaka	sehingga	so that		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6257	2041	1891	fiaka	fiaka	fiaka	sehingga	so that		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6258	2042	1891	kanoohak	kanoohak	kanoohak	basah	soak		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6259	2042	1891	kanoohak	kanoohak	kanoohak	basah	soak		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6260	2043	1855	kiendjouw omka	kiinjouw omka	kiːnd͡ʒouw omka	lembut	soft		object features	Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6261	2043	1864	kalileh	kalileh	kalileh	lembut	soft		object features	Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6262	2043	2011	ka-der	ka-dEr	ka-dɛr	lembut	soft		object features	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6263	2043	2019	karerer	karerer	karerer	lembut	soft		object features	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6264	2044	1982	kiõ̲ʔõ̲nõ̲ ; yaʔõ̲nõ̲	kiõ'õnõ ; ya'õnõ	kiɔ͂ʔɔ͂nɔ͂ ; jaʔɔ͂nɔ͂	lembut	soft		object features	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6265	2045	1891	hèoai ; hèooewa	hEoai ; hEouwa	hɛoai ; hɛouwa	telapak kaki	sole (of foot)		body parts	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6266	2045	1891	hèoai	hEoai	hɛoai	telapak kaki	sole (of foot)		body parts	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6267	2045	1895	hèŏwaj	hEOway	hɛɔwaj	telapak kaki	sole (of foot)		body parts	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6268	2046	1891	fakaafie	fakaafi	fakaafi	padat	solid		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6269	2046	1891	pakaafie	pakaafi	pakaafi	padat	solid		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6270	2047	1987	ʔaʔanõ	'a'anõ	ʔaʔanɔ͂	beberapa	some		quantity	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6271	2048	1895	èfīkahaj	Efikahay	ɛfikahaj	beberapa	some	a few, some	quantity	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6272	2049	1891	èfaamahie	Efaamahi	ɛfaamahi	kadang-kadang	sometimes		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6273	2049	1891	èfaamahie	Efaamahi	ɛfaamahi	kadang-kadang	sometimes		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6274	2050	1864	harah-aboe-peradoe	harah'abu'peradu	harahʔabuʔperadu	anak laki-laki	son		kinship	Enggano North	Walland 1864	NA	married		NA	NA	NA	NA	NA	NA	NA	SON	https://concepticon.clld.org/parameters/1620	1
6275	2051	1895	èdadoe èara	Edadu Eara	ɛdadu ɛara	menantu laki-laki	son-in-law		kinship	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6276	2051	1979	daro waraaw	daro waraaw	daro waraːw	menantu laki-laki	son-in-law		kinship	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6277	2052	1864	ma-aboe	ma'abu	maʔabu	segera	soon		time	Enggano North	Walland 1864	NA	Mod. 'subito/sebentar'		NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6278	2053	1895	maumanĕ	maumanė	maumanə	segera	soon		time	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6279	2054	1894	paniha	panixa	paniça	segera	soon		time	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6280	2055	1891	kahifĕ	kahifė	kahifə	sakit	sore		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6281	2055	1891	kahifĕ	kahifė	kahifə	sakit	sore		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6282	2056	1891	èdjie	Eji	ɛd͡ʒi	suara	sound		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6283	2056	1891	èdjie	Eji	ɛd͡ʒi	suara	sound		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6284	2056	1894	egi	ec	et͡ʃ	suara	sound		NA	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6285	2056	1895	èdjie	Eji	ɛd͡ʒi	suara	sound	say	NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6286	2056	1982	itʔi	it'i	itʔi	suara	sound		NA	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6287	2056	2011	kais	ka:is	kais	suara	sound		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6288	2056	2019	eic	eic	eit͡ʃ	suara	sound		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6289	2057	1987	kãpãĩ	kãpãĩ	kãpãĩ	asam	sour		taste	Enggano	Kähler 1987	NA	NA	NA				*<a href=""https://acd.clld.org/cognatesets/30132#s-6872"" target=""_blank"">paqit</a>	bitter	ACD	Edwards 2015:362	NA	NA	1
6290	2058	1895	kafai	kafai	kafai	asam	sour		taste	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6291	2059	1894	húche	huke	huke	asam	sour		taste	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6292	2060	1895	èbaka kahaŏ(k)	Ebaka kahaO'	ɛbaka kahaɔʔ	menabur	sow (v.)		activities	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6293	2061	1895	èofoeè	EOfuE	ɛɔfuɛ	menabur	sow (v.)		activities	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6294	2062	1895	ekŏnŏnŏhā	ekOnOnOhaa	ekɔnɔnɔhaː	kolong rumah	space under house		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6295	2063	1895	kidjoearŏjĕ	kijuarOyė	kid͡ʒuarɔjə	kolong rumah	space under house		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6296	2064	1891	kididihok²	kididixo'	kididiçoʔ	luas	spacious		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6297	2064	1891	kididihok²	kididixo'	kididiçoʔ	luas	spacious		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6298	2065	<1855	bahoea	bahua	bahua	tombak (n.)	spear (n.)	axe	tools	Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6299	2065	1855	beheeuw	bEha:u̇	bɛhaɨ	tombak (n.)	spear (n.)	axe	tools	Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6300	2065	1864	behioe	behiu	behiu	tombak (n.)	spear (n.)	axe	tools	Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6301	2065	1895	èbohè	EbOhE	ɛbɔhɛ	tombak (n.)	spear (n.)	pike, lance, javelin	tools	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6302	2065	1982	bo̲he̲	bOhE	bɔhɛ	tombak (n.)	spear (n.)		tools	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6303	2065	1987	ebohe	ebohe	ebohe	tombak (n.)	spear (n.)		tools	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6304	2066	1888	kanakinie	kanakini	kanakini	tombak (n.)	spear (n.)	lance	tools	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6305	2067	1870	ekaijo	eka:iyo	ekaijo	tombak (n.)	spear (n.)	lance, pike, spear	tools	Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6306	2067	1879	ekajo	ekayO	ekajɔ	tombak (n.)	spear (n.)		tools	Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6307	2067	1894	ecaio	eka:io	ekaio	tombak (n.)	spear (n.)		tools	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6308	2067	1895	èkaoijŏ	EkaOiyO	ɛkaɔijɔ	tombak (n.)	spear (n.)	pike, lance, javelin	tools	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6309	2068	1891	koewaba	kuwaba	kuwaba	tombak (n.)	spear (n.)		tools	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6310	2068	1891	koewaba	kuwaba	kuwaba	tombak (n.)	spear (n.)		tools	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6311	2068	1895	koewabŏ	kuwabO	kuwabɔ	tombak (n.)	spear (n.)	pike, lance, javelin	tools	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6312	2069	2011	ioʔoʔ	io'o'	ioʔoʔ	tombak (n.)	spear (n.)		tools	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6313	2070	<1855	fokeh-fokeh	fOke-fOke	fɔke-fɔke	tombak/lembing	spear/lance		tools	Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6314	2070	1855	poké poké	poke poke	poke poke	tombak/lembing	spear/lance		tools	Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6315	2071	1891	famimihikĕ	famimixikė	famimiçikə	bintik	speck		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6316	2071	1891	famimihikĕ	famimixikė	famimiçikə	bintik	speck		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6317	2072	1891	piekiak²	pikia'	pikiaʔ	bintik	speck		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6318	2072	1891	piekiak²	pikia'	pikiaʔ	bintik	speck		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6319	2073	1888	pahao	paha:o	pahao	pidato	speech		abstract things	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6320	2074	1894	ehabédo	ehabedo	ehabedo	ejaan (n.)	spell (n.)/exorcism		NA	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6321	2075	1891	èofoeè	EofuE	ɛofuɛ	air mani	sperm		bodily fluids	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6322	2075	1891	èofoeè	EofuE	ɛofuɛ	air mani	sperm		bodily fluids	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6323	2076	2011	dapah	dapah	dapah	bumbu	spices		NA	Enggano Meok	Yoder 2011	rempah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6324	2076	2019	dapah	dapah	dapah	bumbu	spices		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6325	2077	1888	poekeha	pukeha	pukeha	laba-laba	spider		animals	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6326	2077	1895	poekĕha	pukėha	pukəha	laba-laba	spider		animals	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6327	2078	1891	anok²èjĕ	ano'Eyė	anoʔɛjə	tumpah	spilled		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6328	2078	1891	anok²èjĕ	ano'Eyė	anoʔɛjə	tumpah	spilled		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6329	2078	2011	ki-noʔoe	ki-no'oE	ki-noʔoɛ	tumpah	spilled		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6330	2079	2011	noʔoe	no'oE	noʔoɛ	tumpah	spilled		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6331	2079	2019	kė'hėI	kė'hėI	kәʔhәi	tumpah	spilled		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6332	2080	2011	kɘhɘi	kėhė:i	kəhəi	tumpah	spilled		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6333	2080	2019	kėhėi	kėhėi	kәhәi	tumpah	spilled		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6334	2081	2011	ki-kɘhɘi	ki-kėhė:i	ki-kəhəi	tumpah	spilled		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6335	2081	2019	kikė'hėi	kikė'hėi	kikәʔhәi	tumpah	spilled		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6336	2082	1895	pakākāriē(k)	pakaakaariee'	pakaːkaːrieːʔ	memintal tali	spin (thread)		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6337	2083	1987	eʔā ukũkã	e'aa ukũkã	eʔaː ukũkã	tulang belakang	spine (backbone)		body parts	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6338	2084	1888	ĕkowèk riho	ėkowEk rixo	əkowɛk riço	roh gempa	spirit of earthquake		abstract things	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6339	2085	1888	èko(w)èk iggijou	Eko(w)Ek ikkijo:u	ɛko(w)ɛk ikkid͡ʒɔu	roh pantai	spirit of the beach		abstract things	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6340	2086	1888	èkowèk èoeba	EkowEk Euba	ɛkowɛk ɛuba	roh desa	spirit of the village		abstract things	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6341	2087	1888	èko(w)èk ijakafita	Eko(w)Ek ijakafita	ɛko(w)ɛk id͡ʒakafita	roh air	spirit of the water		abstract things	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6342	2088	1894	aheito	ahe:ito	ahɛito	meludah	spit		activities	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6343	2088	1895	ahītŏ(k)	ahitO'	ahitɔʔ	meludah	spit		activities	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6344	2088	1987	kah-ito	kah-ito	kah-ito	meludah	spit		activities	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6345	2088	1987	iith	iith	iːth	meludah	spit		activities	Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6346	2088	1987	iit	iit	iːt	meludah	spit		activities	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6347	2088	2011	pa-hito	pa-hito	pa-hito	meludah	spit		activities	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6348	2089	2011	ʔa-hit	'a-hit	ʔa-hit	meludah	spit		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6349	2089	2019	kahit	kahit	kahit	meludah	spit		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6350	2090	1891	kifoeadĕ	kifuadė	kifuadə	guyuran	splash		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6351	2090	1891	kifoeadĕ	kifuadė	kifuadə	guyuran	splash		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6352	2091	1891	poarok²	poaro'	poaroʔ	membelah	split		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6353	2091	1891	poarok²	poaro'	poaroʔ	membelah	split		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6354	2091	2011	poraʔ	pora'	poraʔ	membelah	split		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6355	2091	2019	kabora	kabora	kabora	membelah	split		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
